time,.data
1969/12/31/19:30:46.966000,VERTEX_SE2 1846.962 1.1407430177015778 -0.0004902643171871697 -0.0006773814307528493
1969/12/31/19:30:46.982000,VERTEX_SE2 1846.978 1.1471533074885842 -0.0004945849324216585 -0.0006807504964216685
1969/12/31/19:30:46.987000,VERTEX_SE2 1846.985 1.149946587491678 -0.0004964792235157315 -0.0006833409796762238
1969/12/31/19:30:47.006000,VERTEX_SE2 1847.001 1.1563314413659538 -0.0005008751769043713 -0.0006781849662185793
1969/12/31/19:30:47.010000,VERTEX_SE2 1847.009 1.1595257796098348 -0.0005030710678888214 -0.000668937835113815
1969/12/31/19:30:47.021000,VERTEX_SE2 1847.015 1.1619227547944708 -0.0005046820175238625 -0.0006657997126545263
1969/12/31/19:30:47.035000,VERTEX_SE2 1847.031 1.168312730120526 -0.0005089774433536724 -0.0006593863159245219
1969/12/31/19:30:47.052000,VERTEX_SE2 1847.049 1.1755138087582255 -0.0005136703211003789 -0.0006670817785119566
1969/12/31/19:30:47.059000,VERTEX_SE2 1847.05 1.1759137098790218 -0.0005139367614657306 -0.0006678980426984999
1969/12/31/19:30:47.067000,VERTEX_SE2 1847.066 1.1823334054881693 -0.0005182408159061079 -0.0006653509338608075
1969/12/31/19:30:47.070000,VERTEX_SE2 1847.068 1.1831328232660767 -0.0005187738714321741 -0.0006638972734358984
1969/12/31/19:30:47.082000,VERTEX_SE2 1847.078 1.1871305612228158 -0.0005214093229612539 -0.000668558955190389
1969/12/31/19:30:47.091000,VERTEX_SE2 1847.086 1.1903273761972628 -0.0005235518499334114 -0.0006669112614217366
1969/12/31/19:30:47.100000,VERTEX_SE2 1847.097 1.1947248759079732 -0.0005264873794105648 -0.0006662775008475449
1969/12/31/19:30:47.116000,VERTEX_SE2 1847.112 1.20071991647228 -0.0005304723996376437 -0.0006678356228346046
1969/12/31/19:30:47.119000,VERTEX_SE2 1847.118 1.2031212667928155 -0.0005320816090478782 -0.0006655444609220386
1969/12/31/19:30:47.123000,VERTEX_SE2 1847.121 1.2043193220779282 -0.0005328768227842246 -0.0006673352291341735
1969/12/31/19:30:47.137000,VERTEX_SE2 1847.135 1.2099106444515455 -0.000536559202719058 -0.0006760821751437401
1969/12/31/19:30:47.153000,VERTEX_SE2 1847.143 1.2131176578634904 -0.0005387370814325448 -0.0006730657314352282
1969/12/31/19:30:47.160000,VERTEX_SE2 1847.159 1.219517406173817 -0.000543101608350783 -0.0006641474175690005
1969/12/31/19:30:47.170000,VERTEX_SE2 1847.165 1.2219197547495928 -0.0005447087091616887 -0.0006593242338799504
1969/12/31/19:30:47.182000,VERTEX_SE2 1847.177 1.2267309918005178 -0.0005479147018109822 -0.0006522934033884318
1969/12/31/19:30:47.182000,VERTEX_SE2 1847.182 1.2287280601802912 -0.0005492147835784845 -0.0006535917797593986
1969/12/31/19:30:47.196000,VERTEX_SE2 1847.193 1.2331396987129104 -0.0005520464436507279 -0.0006653223411894817
1969/12/31/19:30:47.205000,VERTEX_SE2 1847.202 1.2367463277378825 -0.0005544517991760544 -0.000663718543858619
1969/12/31/19:30:47.224000,VERTEX_SE2 1847.221 1.2443627924325655 -0.0005595214760417166 -0.0006618164460968497
1969/12/31/19:30:47.227000,VERTEX_SE2 1847.227 1.24676422913356 -0.0005611147060366378 -0.0006601843155559967
1969/12/31/19:30:47.243000,VERTEX_SE2 1847.248 1.2551765606186287 -0.0005667113868165128 -0.0006550738832671421
1969/12/31/19:30:47.243000,VERTEX_SE2 1847.251 1.2563752414548888 -0.0005674939116792908 -0.0006573261580273868
1969/12/31/19:30:47.251000,VERTEX_SE2 1847.262 1.260782515044701 -0.0005703972256745917 -0.0006558973020615817
1969/12/31/19:30:47.262000,VERTEX_SE2 1847.263 1.2611834262242931 -0.000570660274662106 -0.0006556668552438267
1969/12/31/19:30:47.277000,VERTEX_SE2 1847.285 1.2699921263666787 -0.0005766225837173449 -0.0006344678791703898
1969/12/31/19:30:47.293000,VERTEX_SE2 1847.29 1.2719931552502688 -0.000577887733184148 -0.0006366863647405422
1969/12/31/19:30:47.298000,VERTEX_SE2 1847.295 1.2739912271368543 -0.0005791576952780183 -0.000637779019673338
1969/12/31/19:30:47.309000,VERTEX_SE2 1847.309 1.2795837705401385 -0.0005827121063988691 -0.000639995579487304
1969/12/31/19:30:47.312000,VERTEX_SE2 1847.311 1.2803834501843743 -0.000583223238621547 -0.0006408200149342202
1969/12/31/19:30:47.324000,VERTEX_SE2 1847.324 1.2855824649710494 -0.0005864962251173161 -0.000652100357895589
1969/12/31/19:30:47.333000,VERTEX_SE2 1847.334 1.2895880691897927 -0.0005891163759684033 -0.0006500795559601084
1969/12/31/19:30:47.341000,VERTEX_SE2 1847.341 1.292385027012689 -0.0005909388491269568 -0.0006485679846921535
1969/12/31/19:30:47.353000,VERTEX_SE2 1847.351 1.2963900811116544 -0.0005935223670310169 -0.00065207163769732
1969/12/31/19:30:47.367000,VERTEX_SE2 1847.366 1.3023856649410783 -0.0005973301366058784 -0.000669047649806952
1969/12/31/19:30:47.372000,VERTEX_SE2 1847.372 1.304784103684859 -0.000598942723083764 -0.0006657469900829736
1969/12/31/19:30:47.383000,VERTEX_SE2 1847.383 1.3091806746320327 -0.0006018916970456891 -0.0006607499946570592
1969/12/31/19:30:47.399000,VERTEX_SE2 1847.399 1.3155719887734072 -0.000606141709768456 -0.0006565331292392459
1969/12/31/19:30:47.402000,VERTEX_SE2 1847.402 1.3167696820448378 -0.0006069262938431468 -0.0006579870481524503
1969/12/31/19:30:47.412000,VERTEX_SE2 1847.412 1.3207734390435248 -0.0006095277112422388 -0.0006662301098773198
1969/12/31/19:30:47.422000,VERTEX_SE2 1847.422 1.3247731213536496 -0.0006121811281448727 -0.0006690534020048467
1969/12/31/19:30:47.436000,VERTEX_SE2 1847.435 1.3299754118420948 -0.000615683340905674 -0.0006649009844759101
1969/12/31/19:30:47.443000,VERTEX_SE2 1847.442 1.332775298060133 -0.0006175487813212984 -0.0006635462734219817
1969/12/31/19:30:47.471000,VERTEX_SE2 1847.464 1.3415664300745809 -0.0006235492085417394 -0.0006445380955227989
1969/12/31/19:30:47.472000,VERTEX_SE2 1847.472 1.3447661337418937 -0.0006256288785761048 -0.0006391192082279334
1969/12/31/19:30:47.475000,VERTEX_SE2 1847.474 1.3455654055510922 -0.0006261389773717131 -0.0006400340903647841
1969/12/31/19:30:47.483000,VERTEX_SE2 1847.483 1.349164790624142 -0.0006284405132066412 -0.0006406435360898194
1969/12/31/19:30:47.492000,VERTEX_SE2 1847.491 1.3523615966488773 -0.0006304598929086796 -0.0006496005019539035
1969/12/31/19:30:47.502000,VERTEX_SE2 1847.502 1.3567572245823436 -0.0006333266816508522 -0.0006470101499275272
1969/12/31/19:30:47.515000,VERTEX_SE2 1847.513 1.3611426747061255 -0.0006361912358421551 -0.0006408253704752208
1969/12/31/19:30:47.525000,VERTEX_SE2 1847.525 1.3659413500781947 -0.0006392501479824418 -0.0006442015515824418
1969/12/31/19:30:47.549000,VERTEX_SE2 1847.549 1.3755474881355607 -0.0006453348453357601 -0.0006549855420993758
1969/12/31/19:30:47.556000,VERTEX_SE2 1847.552 1.3767509844906265 -0.0006461267084114615 -0.0006520023599093902
1969/12/31/19:30:47.559000,VERTEX_SE2 1847.556 1.3783505884680294 -0.0006471644630544373 -0.000655247582399864
1969/12/31/19:30:47.571000,VERTEX_SE2 1847.567 1.3827511070012732 -0.0006500712747033934 -0.0006499340958689859
1969/12/31/19:30:47.580000,VERTEX_SE2 1847.575 1.3859552017950023 -0.0006521612523025024 -0.0006475849612950496
1969/12/31/19:30:47.591000,VERTEX_SE2 1847.585 1.3899551031541537 -0.0006547620878535646 -0.0006449450917767397
1969/12/31/19:30:47.592000,VERTEX_SE2 1847.592 1.3927517810816596 -0.0006565793033913282 -0.0006401137955960238
1969/12/31/19:30:47.610000,VERTEX_SE2 1847.608 1.3991519947780047 -0.0006606908145757067 -0.0006378255068450464
1969/12/31/19:30:47.627000,VERTEX_SE2 1847.623 1.4051560565040049 -0.0006643897490096634 -0.0006595790719296688
1969/12/31/19:30:47.632000,VERTEX_SE2 1847.63 1.407950772947193 -0.0006662433200082088 -0.0006559170729180896
1969/12/31/19:30:47.637000,VERTEX_SE2 1847.634 1.409550492838298 -0.0006672860093915184 -0.0006600392650888604
1969/12/31/19:30:47.642000,VERTEX_SE2 1847.642 1.4127447951391283 -0.0006693876544086712 -0.0006621430826298262
1969/12/31/19:30:47.654000,VERTEX_SE2 1847.653 1.4171434230752955 -0.0006722881051350097 -0.0006648872917810883
1969/12/31/19:30:47.673000,VERTEX_SE2 1847.667 1.4227414781091576 -0.0006760594131475989 -0.0006560928460221449
1969/12/31/19:30:47.678000,VERTEX_SE2 1847.674 1.425544017959455 -0.0006778853403769186 -0.0006606599088281046
1969/12/31/19:30:47.687000,VERTEX_SE2 1847.683 1.4291441207025646 -0.0006802631137913467 -0.0006608461483337079
1969/12/31/19:30:47.700000,VERTEX_SE2 1847.698 1.435135646851621 -0.0006842552743175023 -0.0006553912848623158
1969/12/31/19:30:47.704000,VERTEX_SE2 1847.703 1.4371366896318416 -0.000685565170816103 -0.0006561757195128123
1969/12/31/19:30:47.717000,VERTEX_SE2 1847.714 1.4415342512223555 -0.0006884935937108877 -0.0006464318375280178
1969/12/31/19:30:47.726000,VERTEX_SE2 1847.725 1.4459486458747168 -0.0006913419688430754 -0.0006476167134227079
1969/12/31/19:30:47.734000,VERTEX_SE2 1847.732 1.4487529511942765 -0.0006931586380025678 -0.0006474191918219812
1969/12/31/19:30:47.750000,VERTEX_SE2 1847.748 1.4551463242424096 -0.0006973120356870285 -0.0006451974086999723
1969/12/31/19:30:47.755000,VERTEX_SE2 1847.752 1.4567477729768057 -0.0006983463349424056 -0.0006445426653131625
1969/12/31/19:30:47.766000,VERTEX_SE2 1847.767 1.4627530779842048 -0.0007021490548148139 -0.0006558586486415765
1969/12/31/19:30:47.780000,VERTEX_SE2 1847.778 1.4671483334289794 -0.0007050054007627232 -0.0006618470948135624
1969/12/31/19:30:47.793000,VERTEX_SE2 1847.786 1.470348750797655 -0.0007071325643826446 -0.0006590423453058377
1969/12/31/19:30:47.799000,VERTEX_SE2 1847.793 1.4731475436398698 -0.0007089694586513011 -0.0006617681611415982
1969/12/31/19:30:47.809000,VERTEX_SE2 1847.806 1.4783302655456045 -0.0007123222001288871 -0.0006766289498886292
1969/12/31/19:30:47.815000,VERTEX_SE2 1847.814 1.4815374866080169 -0.0007144619995526915 -0.0006860762292074177
1969/12/31/19:30:47.830000,VERTEX_SE2 1847.825 1.4859408896855888 -0.0007174313570688503 -0.0006978201264047977
1969/12/31/19:30:47.837000,VERTEX_SE2 1847.833 1.4891380787424393 -0.0007196841204649791 -0.0006910328669902415
1969/12/31/19:30:47.848000,VERTEX_SE2 1847.843 1.4931474058887522 -0.0007224669526828448 -0.000687976259755635
1969/12/31/19:30:47.863000,VERTEX_SE2 1847.852 1.496749795009308 -0.0007249289371869542 -0.0006925215967527892
1969/12/31/19:30:47.868000,VERTEX_SE2 1847.864 1.5015491395293905 -0.0007282306644984838 -0.0006970894996557636
1969/12/31/19:30:47.875000,VERTEX_SE2 1847.874 1.5055506085692725 -0.000731024958588826 -0.0006958620541389614
1969/12/31/19:30:47.887000,VERTEX_SE2 1847.881 1.5083559330532397 -0.0007329766154759322 -0.0006960268428113493
1969/12/31/19:30:47.896000,VERTEX_SE2 1847.895 1.5139468934469364 -0.0007368324385619932 -0.0007024007095250274
1969/12/31/19:30:47.909000,VERTEX_SE2 1847.907 1.5187442095410983 -0.0007401845571951941 -0.0007060527808847898
1969/12/31/19:30:47.922000,VERTEX_SE2 1847.913 1.5211401006024898 -0.0007418660691176117 -0.0007102741331924702
1969/12/31/19:30:47.928000,VERTEX_SE2 1847.925 1.5259374508477097 -0.0007452889717429191 -0.0007070497996273271
1969/12/31/19:30:47.940000,VERTEX_SE2 1847.935 1.5299318528928052 -0.0007481188348904249 -0.0007056424529507366
1969/12/31/19:30:47.948000,VERTEX_SE2 1847.943 1.533130997382008 -0.0007503811711508931 -0.0007041158827513057
1969/12/31/19:30:47.958000,VERTEX_SE2 1847.955 1.5379390231142114 -0.0007537265285481776 -0.0007124457935123751
1969/12/31/19:30:47.968000,VERTEX_SE2 1847.964 1.54152379335353 -0.0007562567567312446 -0.0007190645481994319
1969/12/31/19:30:47.983000,VERTEX_SE2 1847.981 1.5483261105836092 -0.0007612005849662942 -0.0007113433265855941
1969/12/31/19:30:47.983000,VERTEX_SE2 1847.983 1.549125352106792 -0.0007617686492455668 -0.0007119325605236394
1969/12/31/19:30:48.000000,VERTEX_SE2 1847.999 1.5555281476634029 -0.0007662416810123273 -0.0007252591762652418
1969/12/31/19:30:48.005000,VERTEX_SE2 1848.002 1.5567324027417158 -0.0007671131860118858 -0.0007268304369797131
1969/12/31/19:30:48.019000,VERTEX_SE2 1848.011 1.5603310062984839 -0.0007697951154169516 -0.0007083915309434375
1969/12/31/19:30:48.027000,VERTEX_SE2 1848.025 1.5659446169433946 -0.0007737144733017736 -0.0007185947663514767
1969/12/31/19:30:48.037000,VERTEX_SE2 1848.033 1.5691489228558553 -0.0007759983275374846 -0.0007244442732404503
1969/12/31/19:30:48.047000,VERTEX_SE2 1848.047 1.5747407323094658 -0.0007800360182260702 -0.0007268163763994002
1969/12/31/19:30:48.062000,VERTEX_SE2 1848.058 1.5791336390447281 -0.0007832129240575479 -0.0007304429677455524
1969/12/31/19:30:48.067000,VERTEX_SE2 1848.063 1.5811351708344656 -0.0007846717891210292 -0.0007320117739029453
1969/12/31/19:30:48.076000,VERTEX_SE2 1848.071 1.5843339661532063 -0.0007870196739977233 -0.0007300333355205997
1969/12/31/19:30:48.088000,VERTEX_SE2 1848.083 1.5891345605961602 -0.0007905504266802453 -0.0007245844119494307
1969/12/31/19:30:48.093000,VERTEX_SE2 1848.092 1.5927360738777445 -0.0007931564811148044 -0.0007255691101218025
1969/12/31/19:30:48.110000,VERTEX_SE2 1848.104 1.5975410343516547 -0.0007966660697142219 -0.0007207288871482609
1969/12/31/19:30:48.117000,VERTEX_SE2 1848.113 1.6011399030447422 -0.000799281226180164 -0.0007147971960246543
1969/12/31/19:30:48.122000,VERTEX_SE2 1848.123 1.6051415286376396 -0.0008021382237565741 -0.0007156352710257456
1969/12/31/19:30:48.148000,VERTEX_SE2 1848.145 1.6139486911222267 -0.0008084731146023339 -0.000711982148730759
1969/12/31/19:30:48.153000,VERTEX_SE2 1848.151 1.6163587735236324 -0.0008101952879240083 -0.0007093941119981973
1969/12/31/19:30:48.156000,VERTEX_SE2 1848.154 1.6175564311612922 -0.0008110452495254955 -0.0007091017225583605
1969/12/31/19:30:48.174000,VERTEX_SE2 1848.162 1.6207511269290091 -0.0008133193061276908 -0.0007063809795493967
1969/12/31/19:30:48.180000,VERTEX_SE2 1848.176 1.6263591239392745 -0.0008172023869305374 -0.0007203435831320263
1969/12/31/19:30:48.182000,VERTEX_SE2 1848.182 1.6287616143032666 -0.0008189329343999418 -0.0007203732802888532
1969/12/31/19:30:48.192000,VERTEX_SE2 1848.192 1.6327573890852414 -0.000821791272416692 -0.0007254065614125351
1969/12/31/19:30:48.208000,VERTEX_SE2 1848.206 1.638358535006479 -0.0008257924879233687 -0.0007364566532155687
1969/12/31/19:30:48.214000,VERTEX_SE2 1848.213 1.641156227973837 -0.0008278385179596884 -0.0007415858536242834
1969/12/31/19:30:48.224000,VERTEX_SE2 1848.222 1.644755063649011 -0.0008305093966569433 -0.0007410210652180573
1969/12/31/19:30:48.240000,VERTEX_SE2 1848.229 1.6475521961189943 -0.0008325755920871665 -0.0007433588265213341
1969/12/31/19:30:48.261000,VERTEX_SE2 1848.256 1.6583492977572762 -0.0008403535772506122 -0.0007663406408985611
1969/12/31/19:30:48.263000,VERTEX_SE2 1848.261 1.6603516141398333 -0.0008418843950775327 -0.0007681579816813957
1969/12/31/19:30:48.263000,VERTEX_SE2 1848.264 1.6615503691538716 -0.000842804173533756 -0.0007690380250383365
1969/12/31/19:30:48.281000,VERTEX_SE2 1848.281 1.668337637632801 -0.000847842520029476 -0.0007957530395884556
1969/12/31/19:30:48.292000,VERTEX_SE2 1848.287 1.6707340963037185 -0.0008497516044411348 -0.0007948789430688561
1969/12/31/19:30:48.300000,VERTEX_SE2 1848.298 1.6751425603505194 -0.0008532116720126622 -0.0008048888650216934
1969/12/31/19:30:48.308000,VERTEX_SE2 1848.303 1.6771416141496895 -0.0008548206388200091 -0.0008049137185885276
1969/12/31/19:30:48.317000,VERTEX_SE2 1848.312 1.6807445067707614 -0.0008577310546838479 -0.0008020278336688946
1969/12/31/19:30:48.328000,VERTEX_SE2 1848.324 1.6855371925933955 -0.0008615698763846703 -0.000803080802315923
1969/12/31/19:30:48.336000,VERTEX_SE2 1848.333 1.6891349916102543 -0.0008644633199324769 -0.0008019357681018274
1969/12/31/19:30:48.349000,VERTEX_SE2 1848.345 1.6939299797465417 -0.0008683374572088916 -0.000795916162113301
1969/12/31/19:30:48.355000,VERTEX_SE2 1848.353 1.697129725794926 -0.0008708802574337296 -0.0007971443548991796
1969/12/31/19:30:48.363000,VERTEX_SE2 1848.363 1.7011406171808414 -0.0008740483706785742 -0.0008044112782874855
1969/12/31/19:30:48.377000,VERTEX_SE2 1848.374 1.7055343313665905 -0.0008775982268185269 -0.0008008830280872604
1969/12/31/19:30:48.386000,VERTEX_SE2 1848.384 1.7095331838061834 -0.0008808224959289438 -0.0007954676342133438
1969/12/31/19:30:48.397000,VERTEX_SE2 1848.393 1.713138360021719 -0.000883632872551357 -0.000811396104423734
1969/12/31/19:30:48.410000,VERTEX_SE2 1848.405 1.7179496084780868 -0.000887522143163772 -0.0008144220320582146
1969/12/31/19:30:48.421000,VERTEX_SE2 1848.419 1.7235521711785968 -0.0008920400439442275 -0.0008224452708025457
1969/12/31/19:30:48.426000,VERTEX_SE2 1848.423 1.7251479782115242 -0.0008933467448349325 -0.0008260568281922609
1969/12/31/19:30:48.437000,VERTEX_SE2 1848.435 1.7299589967997602 -0.000897373166293786 -0.0008151972227992009
1969/12/31/19:30:48.445000,VERTEX_SE2 1848.443 1.733158638139373 -0.0008999615910295936 -0.0008214212212849514
1969/12/31/19:30:48.459000,VERTEX_SE2 1848.457 1.7387686529495299 -0.0009045361164540339 -0.0008274213491579253
1969/12/31/19:30:48.468000,VERTEX_SE2 1848.465 1.7419630410912281 -0.0009071773924144352 -0.0008279940996765143
1969/12/31/19:30:48.479000,VERTEX_SE2 1848.474 1.745569855360772 -0.0009101803849404958 -0.000823399768747327
1969/12/31/19:30:48.495000,VERTEX_SE2 1848.488 1.7511704642165393 -0.0009147952953019517 -0.0008227981769588525
1969/12/31/19:30:48.498000,VERTEX_SE2 1848.495 1.753970209664299 -0.0009171042197822968 -0.0008209056811466767
1969/12/31/19:30:48.512000,VERTEX_SE2 1848.508 1.7591785351155544 -0.0009213383101946422 -0.0008288649519302644
1969/12/31/19:30:48.515000,VERTEX_SE2 1848.512 1.7607765026367423 -0.0009226679408383729 -0.0008256539578579276
1969/12/31/19:30:48.528000,VERTEX_SE2 1848.521 1.7643789073237581 -0.0009256755057500386 -0.0008164310836572547
1969/12/31/19:30:48.544000,VERTEX_SE2 1848.537 1.7707797310414974 -0.0009308820540368728 -0.0008194438686506071
1969/12/31/19:30:48.558000,VERTEX_SE2 1848.545 1.7739778858345185 -0.0009334928743534086 -0.0008225358389327183
1969/12/31/19:30:48.563000,VERTEX_SE2 1848.559 1.779574209979372 -0.0009381361946690214 -0.0008153629029779653
1969/12/31/19:30:48.570000,VERTEX_SE2 1848.561 1.7803742916840448 -0.0009387881206022408 -0.0008159017884429308
1969/12/31/19:30:48.575000,VERTEX_SE2 1848.573 1.7851806388592164 -0.0009427588915606085 -0.0008056522585843379
1969/12/31/19:30:48.588000,VERTEX_SE2 1848.584 1.7895946473899245 -0.0009463172180129169 -0.0008051607010117201
1969/12/31/19:30:48.603000,VERTEX_SE2 1848.592 1.7927914957699274 -0.0009488880054935249 -0.000806158482526977
1969/12/31/19:30:48.624000,VERTEX_SE2 1848.619 1.803573518097275 -0.0009573349763266052 -0.0008288860975898169
1969/12/31/19:30:48.628000,VERTEX_SE2 1848.626 1.8063777690881606 -0.0009596490653853811 -0.0008325648435466504
1969/12/31/19:30:48.631000,VERTEX_SE2 1848.627 1.8067785575069635 -0.0009599827195621866 -0.0008326353233018676
1969/12/31/19:30:48.637000,VERTEX_SE2 1848.635 1.8099770301954292 -0.0009626603201515958 -0.0008281210990836177
1969/12/31/19:30:48.648000,VERTEX_SE2 1848.644 1.813575881671388 -0.000965621982465579 -0.0008332958595418018
1969/12/31/19:30:48.665000,VERTEX_SE2 1848.654 1.8175746423865369 -0.0009689779055579602 -0.0008273511284223375
1969/12/31/19:30:48.669000,VERTEX_SE2 1848.667 1.8227751793836433 -0.0009732483414783844 -0.0008335495637746171
1969/12/31/19:30:48.677000,VERTEX_SE2 1848.675 1.825979223497242 -0.0009759177694040267 -0.0008339560079924553
1969/12/31/19:30:48.696000,VERTEX_SE2 1848.693 1.8331718270377788 -0.0009819514259155765 -0.0008290426048952679
1969/12/31/19:30:48.705000,VERTEX_SE2 1848.697 1.8347709885159353 -0.0009832765891835164 -0.0008294240753647675
1969/12/31/19:30:48.712000,VERTEX_SE2 1848.709 1.8395720312421575 -0.0009872698625209683 -0.0008270970824085619
1969/12/31/19:30:48.716000,VERTEX_SE2 1848.715 1.841972300590591 -0.000989262972572718 -0.0008238250252209012
1969/12/31/19:30:48.728000,VERTEX_SE2 1848.725 1.8459723202513174 -0.0009925651534600025 -0.000822109073845792
