time,.data
1969/12/31/19:30:46.417000,EDGE_SE2 1846.412 1846.412 0.0008016492418489447 0 8.130104688059431e-07 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:46.422000,EDGE_SE2 1846.42 1846.42 0.0032128366300180657 0 -4.346437164521786e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:46.430000,EDGE_SE2 1846.428 1846.428 0.0031968203763249894 0 2.840941516843494e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:46.437000,EDGE_SE2 1846.435 1846.435 0.002804219048727175 0 -5.3769352649097073e-08 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:46.452000,EDGE_SE2 1846.448 1846.448 0.005196186083037665 0 5.158740093987978e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:46.458000,EDGE_SE2 1846.456 1846.456 0.0032054800644162264 0 -3.0006779544618174e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:46.467000,EDGE_SE2 1846.464 1846.464 0.0031990342214966417 0 -5.676740038439035e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:46.480000,EDGE_SE2 1846.48 1846.48 0.006399502929967151 0 -1.2268332173556012e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:46.491000,EDGE_SE2 1846.487 1846.487 0.002805106071871938 0 -8.766554347427881e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:46.492000,EDGE_SE2 1846.492 1846.492 0.0020006860725431523 0 -1.2871442397244141e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:46.508000,EDGE_SE2 1846.506 1846.506 0.005585025326647054 0 -6.266820336127619e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:46.516000,EDGE_SE2 1846.512 1846.512 0.0023992369819984412 0 -2.4861363149938848e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:46.528000,EDGE_SE2 1846.524 1846.524 0.004806088805717697 0 -8.130941513200855e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:46.538000,EDGE_SE2 1846.536 1846.536 0.0047980069238818335 0 1.4302337266710227e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:46.547000,EDGE_SE2 1846.544 1846.544 0.0032033425889453305 0 -1.1980028744539286e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:46.556000,EDGE_SE2 1846.554 1846.554 0.004011116062932807 0 -7.395015434825059e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:46.568000,EDGE_SE2 1846.562 1846.562 0.0031974276943077624 0 -2.1408433587519135e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:46.576000,EDGE_SE2 1846.575 1846.575 0.0052075187572223035 0 -5.480354975840361e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:46.586000,EDGE_SE2 1846.583 1846.583 0.003202986393447588 0 -5.341922974918799e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:46.591000,EDGE_SE2 1846.591 1846.591 0.0031917706084728693 0 -1.5153060558721718e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:46.612000,EDGE_SE2 1846.608 1846.608 0.006803780345298907 0 3.509725525649731e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:46.617000,EDGE_SE2 1846.617 1846.617 0.003604430121963108 0 -6.31891986697515e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:46.624000,EDGE_SE2 1846.625 1846.625 0.003204469067549589 0 1.9018768928086458e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:46.636000,EDGE_SE2 1846.635 1846.635 0.003991447111913213 0 -4.255926202214531e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:46.646000,EDGE_SE2 1846.644 1846.644 0.003596727264545801 0 -5.170169703162064e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:46.661000,EDGE_SE2 1846.659 1846.659 0.005998313535843736 0 -8.822570936780398e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:46.666000,EDGE_SE2 1846.665 1846.665 0.0023994204972260427 0 -1.589822723935815e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:46.681000,EDGE_SE2 1846.678 1846.678 0.005205023989553748 0 -6.40018720901857e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:46.688000,EDGE_SE2 1846.686 1846.686 0.0032010875067194095 0 7.489165968987787e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:46.693000,EDGE_SE2 1846.693 1846.693 0.0027944053339036164 0 6.550879285749628e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:46.707000,EDGE_SE2 1846.705 1846.705 0.004798796602789946 0 2.1205556973755666e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:46.716000,EDGE_SE2 1846.714 1846.714 0.0035966532923351344 0 3.2629842440744575e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:46.730000,EDGE_SE2 1846.725 1846.725 0.004399877953585179 0 -1.8810966433554878e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:46.735000,EDGE_SE2 1846.733 1846.733 0.0031962384379264418 0 7.111048811635045e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:46.749000,EDGE_SE2 1846.749 1846.749 0.006391504030419742 0 1.1065921020175783e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:46.756000,EDGE_SE2 1846.753 1846.753 0.0015971876553178945 0 1.1980333350069335e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:46.785000,EDGE_SE2 1846.785 1846.785 0.012803994053110338 0 -1.3732485061009584e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:46.791000,EDGE_SE2 1846.785 1846.785 0.0 0 -0.0 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:46.794000,EDGE_SE2 1846.786 1846.786 0.00039974656810929407 0 1.6719738259643887e-08 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:46.803000,EDGE_SE2 1846.801 1846.801 0.005985720450673425 0 -2.5137366539859934e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:46.820000,EDGE_SE2 1846.818 1846.818 0.006813265387196842 0 3.1522667073324883e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:46.820000,EDGE_SE2 1846.82 1846.82 0.0008002628916674708 0 -1.7351976125626697e-07 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:46.830000,EDGE_SE2 1846.828 1846.828 0.0032069875864917446 0 2.31512108130466e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:46.837000,EDGE_SE2 1846.828 1846.828 0.0 0 -0.0 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:46.847000,EDGE_SE2 1846.846 1846.846 0.007202725517379717 0 -4.207158622263712e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:46.857000,EDGE_SE2 1846.856 1846.856 0.004002061327583159 0 -4.012153455489198e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:46.869000,EDGE_SE2 1846.867 1846.867 0.004387985518356083 0 -1.10788066192066e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:46.875000,EDGE_SE2 1846.872 1846.872 0.0020054536671797805 0 2.185105688394025e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:46.884000,EDGE_SE2 1846.884 1846.884 0.004800800287457018 0 5.372237736310192e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:46.897000,EDGE_SE2 1846.894 1846.894 0.003990378334654285 0 5.382571386899351e-07 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:46.906000,EDGE_SE2 1846.904 1846.904 0.004006206797585582 0 2.359349985211516e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:46.924000,EDGE_SE2 1846.923 1846.923 0.007601909644958186 0 7.529564739952478e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:46.927000,EDGE_SE2 1846.926 1846.926 0.0011991453909397274 0 5.522464582700458e-07 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:46.935000,EDGE_SE2 1846.933 1846.933 0.0027907853299393138 0 1.0792826801701361e-07 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:46.954000,EDGE_SE2 1846.951 1846.951 0.007202994531630287 0 -1.097867686781956e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:46.957000,EDGE_SE2 1846.956 1846.956 0.002001316844823848 0 -6.448515226279435e-07 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:46.965000,EDGE_SE2 1846.962 1846.962 0.0023967425447152333 0 4.63544001946752e-07 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:46.981000,EDGE_SE2 1846.978 1846.978 0.006410291243080574 0 -3.3690656688191817e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:46.986000,EDGE_SE2 1846.985 1846.985 0.0027932806454100535 0 -2.5904832545553458e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.005000,EDGE_SE2 1847.001 1847.001 0.006384855387576137 0 5.156013457644516e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.010000,EDGE_SE2 1847.009 1847.009 0.0031943389986440044 0 9.247131104764313e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.017000,EDGE_SE2 1847.015 1847.015 0.0023969757259762895 0 3.1381224592886285e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.035000,EDGE_SE2 1847.031 1847.031 0.006389976769775972 0 6.41339673000443e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.052000,EDGE_SE2 1847.049 1847.049 0.007201080166852206 0 -7.695462587434722e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.057000,EDGE_SE2 1847.05 1847.05 0.00039990120955624685 0 -8.162641865432495e-07 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.067000,EDGE_SE2 1847.066 1847.066 0.006419697051963761 0 2.5471088376924764e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.069000,EDGE_SE2 1847.068 1847.068 0.0007994179556294071 0 1.4536604249090448e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.081000,EDGE_SE2 1847.078 1847.078 0.003997738825430909 0 -4.661681754490675e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.090000,EDGE_SE2 1847.086 1847.086 0.003196815692415015 0 1.6476937686523189e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.098000,EDGE_SE2 1847.097 1847.097 0.004397500690509524 0 6.337605741917795e-07 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.114000,EDGE_SE2 1847.112 1847.112 0.005995041888766874 0 -1.5581219870597186e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.119000,EDGE_SE2 1847.118 1847.118 0.002401350859722682 0 2.2911619125659778e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.122000,EDGE_SE2 1847.121 1847.121 0.001198055549025746 0 -1.7907682121348476e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.136000,EDGE_SE2 1847.135 1847.135 0.005591323586203334 0 -8.746946009566615e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.153000,EDGE_SE2 1847.143 1847.143 0.0032070141514420115 0 3.0164437085118944e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.160000,EDGE_SE2 1847.159 1847.159 0.0063997497985956026 0 8.918313866227735e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.170000,EDGE_SE2 1847.165 1847.165 0.0024023491133275034 0 4.8231836890500565e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.182000,EDGE_SE2 1847.177 1847.177 0.004811238119089795 0 7.030830491518685e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.182000,EDGE_SE2 1847.182 1847.182 0.0019970688029468777 0 -1.2983763709667686e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.196000,EDGE_SE2 1847.193 1847.193 0.004411639441385572 0 -1.1730561430083148e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.205000,EDGE_SE2 1847.202 1847.202 0.003606629827069431 0 1.6037973308626572e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.225000,EDGE_SE2 1847.221 1847.221 0.007616466381923896 0 1.9020977617693257e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.227000,EDGE_SE2 1847.227 1847.227 0.0024014372295077155 0 1.6321305408531138e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.243000,EDGE_SE2 1847.248 1847.248 0.008412333346789879 0 5.1104322888545474e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.243000,EDGE_SE2 1847.251 1847.251 0.00119868109168461 0 -2.252274760244687e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.251000,EDGE_SE2 1847.262 1847.262 0.004407274546098574 0 1.4288559658050824e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.262000,EDGE_SE2 1847.263 1847.263 0.00040091126588907513 0 2.3044681775501983e-07 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.277000,EDGE_SE2 1847.285 1847.285 0.008808702160227161 0 2.1198976073436885e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.290000,EDGE_SE2 1847.29 1847.29 0.0020010292835351677 0 -2.2184855701523693e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.296000,EDGE_SE2 1847.295 1847.295 0.0019980722901755195 0 -1.0926549327958858e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.309000,EDGE_SE2 1847.309 1847.309 0.005592544532809447 0 -2.2165598139660054e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.312000,EDGE_SE2 1847.311 1847.311 0.0007996798075863259 0 -8.244354469161044e-07 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.324000,EDGE_SE2 1847.324 1847.324 0.00519901581691265 0 -1.1280342961368864e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.333000,EDGE_SE2 1847.334 1847.334 0.0040056050756914 0 2.0208019354806574e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.341000,EDGE_SE2 1847.341 1847.341 0.002796958416650045 0 1.5115712679548214e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.353000,EDGE_SE2 1847.351 1847.351 0.004005054932232927 0 -3.503653005166459e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.367000,EDGE_SE2 1847.366 1847.366 0.005995585038572842 0 -1.697601210963205e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.372000,EDGE_SE2 1847.372 1847.372 0.0023984392858906055 0 3.300659723978471e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.383000,EDGE_SE2 1847.383 1847.383 0.004396571936176903 0 4.996995425914346e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.399000,EDGE_SE2 1847.399 1847.399 0.006391315554433432 0 4.2168654178133384e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.402000,EDGE_SE2 1847.402 1847.402 0.001197693528413069 0 -1.453918913204423e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.412000,EDGE_SE2 1847.412 1847.412 0.004003757843814801 0 -8.243061724869503e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.422000,EDGE_SE2 1847.422 1847.422 0.00399968319027225 0 -2.823292127526926e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.436000,EDGE_SE2 1847.435 1847.435 0.005202291667300317 0 4.152417528936524e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.442000,EDGE_SE2 1847.442 1847.442 0.0027998868394685044 0 1.3547110539284911e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.471000,EDGE_SE2 1847.464 1847.464 0.008791134062257025 0 1.9008177899182725e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.472000,EDGE_SE2 1847.472 1847.472 0.0031997043431609756 0 5.41888729486544e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.475000,EDGE_SE2 1847.474 1847.474 0.0007992719719720434 0 -9.148821368505874e-07 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.483000,EDGE_SE2 1847.483 1847.483 0.0035993858088791152 0 -6.094457250354201e-07 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.492000,EDGE_SE2 1847.491 1847.491 0.003196806662542887 0 -8.956965864084064e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.502000,EDGE_SE2 1847.502 1847.502 0.004395628868312963 0 2.5903520263763398e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.515000,EDGE_SE2 1847.513 1847.513 0.004385451059338047 0 6.184779452306344e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.525000,EDGE_SE2 1847.525 1847.525 0.0047986763470199 0 -3.3761811072209686e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.549000,EDGE_SE2 1847.549 1847.549 0.009606139984443101 0 -1.0783990516933969e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.555000,EDGE_SE2 1847.552 1847.552 0.0012034966155763372 0 2.9831821899855548e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.559000,EDGE_SE2 1847.556 1847.556 0.0015996043140282298 0 -3.2452224904737243e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.570000,EDGE_SE2 1847.567 1847.567 0.004400519493307153 0 5.3134865308780285e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.579000,EDGE_SE2 1847.575 1847.575 0.0032040954753578587 0 2.349134573936314e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.591000,EDGE_SE2 1847.585 1847.585 0.003999902204715431 0 2.6398695183099388e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.591000,EDGE_SE2 1847.592 1847.592 0.0027966785178977467 0 4.831296180715823e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.608000,EDGE_SE2 1847.608 1847.608 0.006400215016966844 0 2.288288750977486e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.625000,EDGE_SE2 1847.623 1847.623 0.006004062865405144 0 -2.1753565084622426e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.632000,EDGE_SE2 1847.63 1847.63 0.002794717057870219 0 3.661999011579121e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.637000,EDGE_SE2 1847.634 1847.634 0.0015997202309149905 0 -4.1221921707707495e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.642000,EDGE_SE2 1847.642 1847.642 0.003194302992203645 0 -2.103817540965738e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.654000,EDGE_SE2 1847.653 1847.653 0.004398628892444121 0 -2.7442091512621387e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.673000,EDGE_SE2 1847.667 1847.667 0.005598056304192755 0 8.794445758943433e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.677000,EDGE_SE2 1847.674 1847.674 0.002802540445116713 0 -4.5670628059597836e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.687000,EDGE_SE2 1847.683 1847.683 0.003600103528338083 0 -1.862395056032961e-07 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.699000,EDGE_SE2 1847.698 1847.698 0.005991527479046713 0 5.4548634713921096e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.704000,EDGE_SE2 1847.703 1847.703 0.0020010432089542975 0 -7.844346504965937e-07 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.716000,EDGE_SE2 1847.714 1847.714 0.004397562565560896 0 9.743881984794536e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.725000,EDGE_SE2 1847.725 1847.725 0.004414395571314182 0 -1.1848758946900581e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.734000,EDGE_SE2 1847.732 1847.732 0.002804305907991669 0 1.9752160072669357e-07 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.750000,EDGE_SE2 1847.748 1847.748 0.006393374397241782 0 2.2217831220089214e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.754000,EDGE_SE2 1847.752 1847.752 0.0016014490683983636 0 6.547433868097625e-07 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.766000,EDGE_SE2 1847.767 1847.767 0.006005306211391075 0 -1.1315983328413923e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.779000,EDGE_SE2 1847.778 1847.778 0.004395256372901604 0 -5.988446171985871e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.792000,EDGE_SE2 1847.786 1847.786 0.003200418075587054 0 2.804749507724689e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.799000,EDGE_SE2 1847.793 1847.793 0.002798793445007013 0 -2.725815835760467e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.809000,EDGE_SE2 1847.806 1847.806 0.0051827229901915 0 -1.486078874703103e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.815000,EDGE_SE2 1847.814 1847.814 0.003207221776229902 0 -9.447279318788515e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.830000,EDGE_SE2 1847.825 1847.825 0.004403404078738934 0 -1.1743897197379998e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.837000,EDGE_SE2 1847.833 1847.833 0.003197189850507443 0 6.7872594145561506e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.848000,EDGE_SE2 1847.843 1847.843 0.004009328112080249 0 3.0566072346064683e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.860000,EDGE_SE2 1847.852 1847.852 0.003602389961854138 0 -4.545336997154169e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.867000,EDGE_SE2 1847.864 1847.864 0.004799345655800314 0 -4.567902902974367e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.875000,EDGE_SE2 1847.874 1847.874 0.004001470015533397 0 1.2274455168021667e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.886000,EDGE_SE2 1847.881 1847.881 0.002805325162848328 0 -1.6478867238787744e-07 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.896000,EDGE_SE2 1847.895 1847.895 0.005590961723286843 0 -6.373866713678059e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.908000,EDGE_SE2 1847.907 1847.907 0.004797317265306121 0 -3.6520713597623154e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.921000,EDGE_SE2 1847.913 1847.913 0.0023958916514604995 0 -4.221352307680389e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.928000,EDGE_SE2 1847.925 1847.925 0.004797351466337721 0 3.2243335651430794e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.939000,EDGE_SE2 1847.935 1847.935 0.0039944030475139 0 1.4073466765904414e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.946000,EDGE_SE2 1847.943 1847.943 0.0031991452891298668 0 1.526570199430918e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.957000,EDGE_SE2 1847.955 1847.955 0.004808026896029727 0 -8.329910761069366e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.966000,EDGE_SE2 1847.964 1847.964 0.0035847711322703727 0 -6.6187546870568026e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.983000,EDGE_SE2 1847.981 1847.981 0.006802319026631429 0 7.721221613837762e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:47.983000,EDGE_SE2 1847.983 1847.983 0.0007992417250598246 0 -5.892339380453005e-07 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:48.000000,EDGE_SE2 1847.999 1847.999 0.006402797119054248 0 -1.3326615741602412e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:48.005000,EDGE_SE2 1848.002 1848.002 0.001204255393661834 0 -1.5712607144712888e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:48.017000,EDGE_SE2 1848.011 1848.011 0.00359860455614802 0 1.8438906036275636e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:48.027000,EDGE_SE2 1848.025 1848.025 0.005613612013135702 0 -1.0203235408039177e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:48.037000,EDGE_SE2 1848.033 1848.033 0.003204306726363747 0 -5.849506888973614e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:48.047000,EDGE_SE2 1848.047 1848.047 0.00559181091136251 0 -2.3721031589498928e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:48.060000,EDGE_SE2 1848.058 1848.058 0.00439290788401535 0 -3.626591346152274e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:48.067000,EDGE_SE2 1848.063 1848.063 0.0020015323214020247 0 -1.5688061573928352e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:48.076000,EDGE_SE2 1848.071 1848.071 0.0031987961804030686 0 1.9784383823455387e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:48.086000,EDGE_SE2 1848.083 1848.083 0.004800595741356876 0 5.448923571168968e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:30:48.093000,EDGE_SE2 1848.092 1848.092 0.00360151422445456 0 -9.846981723717994e-07 0.03 0.0 0.0 0.03 0.0 0.01
